,t_ms,type,id,x,y,x_est,y_est,vx_est,vy_est,yaw_est,vel_est,scenario_id
181,12.5,t,t1,13.6029,7.5397,13.6034,7.5398,,,-3.1264,3.076,3
182,13.0,t,t1,12.001,7.5207,12.0015,7.5207,,,-3.1279,3.1042,3
183,13.5,t,t1,10.4102,7.5116,10.4105,7.5115,,,-3.1315,3.1213,3
184,14.0,t,t1,8.814,7.5094,8.8142,7.5094,,,-3.1354,3.1369,3
185,14.5,t,t1,7.209,7.4998,7.2093,7.4998,,,-3.1355,3.153,3
186,15.0,t,t1,5.6023,7.4802,5.6025,7.4803,,,-3.1328,3.1664,3
187,15.5,t,t1,3.9925,7.4429,3.9927,7.4431,,,-3.1263,3.1782,3
188,16.0,t,t1,2.3897,7.4248,2.3898,7.4247,,,-3.128,3.1843,3
0,4.0,p,p1,11.9004,6.0702,11.9004,6.0702,1.1631,0.1296,,,4
1,4.5,p,p1,12.4819,6.135,12.4819,6.135,1.1631,0.1296,,,4
2,5.0,p,p1,13.0233,6.1219,13.0243,6.1237,1.1064,0.0197,,,4
3,5.5,p,p1,13.5793,6.0641,13.5792,6.0656,1.109,-0.0807,,,4
4,6.0,p,p1,14.155999999999999,6.0782,14.1555,6.0771,1.1412,-0.004,,,4
5,6.5,p,p1,14.7388,6.0602,14.7385,6.0605,1.1595,-0.0255,,,4
6,7.0,p,p1,15.2826,6.1301,15.2834,6.1284,1.1079999999999999,0.0935,,,4
7,7.5,p,p1,15.8587,6.0646,15.8582,6.0669,1.1388,-0.0664,,,4
8,8.0,p,p1,16.4943,5.8803,16.4929,5.8835,1.2352,-0.2881,,,4
9,8.5,p,p1,17.1058,5.2475,17.1059,5.2578,1.2284,-0.9992,,,4
10,9.0,p,p1,17.5642,4.9158,17.5675,4.9125,1.003,-0.7714,,,4
11,9.5,p,p1,18.0205,4.5551,18.0215,4.5546,0.9329,-0.7305,,,4
12,10.0,p,p1,18.4078,4.492,18.4094,4.4856,0.8170000000000001,-0.293,,,4
13,10.5,p,p1,18.9127,4.4916,18.9107,4.4884,0.9540000000000001,-0.0725,,,4
14,11.0,p,p1,19.3292,4.7498,19.3304,4.7436,0.8694,0.3577,,,4
15,11.5,p,p1,19.7385,5.0813,19.7391,5.078,0.8309,0.5874,,,4
16,12.0,p,p1,20.0948,5.4289,20.0961,5.4277,0.7446,0.6701,,,4
17,12.5,p,p1,20.4971,5.8062,20.4965,5.8053,0.7861,0.733,,,4
18,13.0,p,p1,20.9456,6.0923,20.9445,6.0939,0.8672,0.618,,,4
19,13.5,p,p1,21.3033,6.3683,21.3048,6.369,0.7591,0.5679,,,4
20,14.0,p,p1,21.8212,6.5495,21.8184,6.5517,0.9569,0.4183,,,4
21,14.5,p,p1,22.3076,6.7988,22.3074,6.797999999999999,0.9725,0.4732,,,4
22,4.0,p,p2,11.5587,7.2573,11.5587,7.2573,1.177,0.1019,,,4
23,4.5,p,p2,12.1472,7.3082,12.1472,7.3082,1.177,0.1019,,,4
24,5.0,p,p2,12.76,7.2979,12.7594,7.2993,1.2113,0.0153,,,4
25,5.5,p,p2,13.3362,7.325,13.3368,7.3246,1.1696,0.0414,,,4
26,6.0,p,p2,13.9289,7.3467,13.9287,7.3467,1.18,0.0434,,,4
27,6.5,p,p2,14.4972,7.3207,14.4976,7.3217,1.1489,-0.0255,,,4
28,7.0,p,p2,15.0592,7.3705,15.0595,7.3692,1.1303,0.0634,,,4
29,7.5,p,p2,15.6763,7.2777,15.6752,7.2803,1.205,-0.1147,,,4
30,8.0,p,p2,16.3963,7.716,16.3939,7.7057,1.3765,0.5982,,,4
31,8.5,p,p2,16.9853,8.4023,16.9874,8.394,1.2366,1.1728,,,4
32,9.0,p,p2,17.2466,9.0402,17.2541,9.039,0.7175,1.2593,,,4
33,9.5,p,p2,17.4009,9.6822,17.4053,9.682,0.4111,1.2790000000000001,,,4
34,10.0,p,p2,17.666,9.9763,17.6649,9.9835,0.4908,0.78,,,4
35,10.5,p,p2,18.0627,10.1437,18.0595,10.1485,0.7111,0.4478,,,4
36,11.0,p,p2,18.5168,10.0463,18.5146,10.0531,0.8582,-0.0236,,,4
37,11.5,p,p2,19.024,9.9154,19.0223,9.918,0.9742,-0.2056,,,4
38,12.0,p,p2,19.4553,9.812999999999999,19.4565,9.8131,0.8961,-0.2088,,,4
39,12.5,p,p2,19.9692,9.6645,19.9678,9.6655,0.9895,-0.2726,,,4
40,13.0,p,p2,20.4657,9.6298,20.4656,9.6277,0.9940000000000001,-0.1271,,,4
41,13.5,p,p2,20.9748,9.5476,20.9746,9.5479,1.0116,-0.1511,,,4
42,14.0,p,p2,21.5095,9.5564,21.5089,9.5547,1.0537,-0.0296,,,4
43,14.5,p,p2,22.0184,9.4591,22.0188,9.4608,1.0287,-0.1463,,,4
44,4.0,p,p3,15.3476,7.6086,15.3476,7.6086,0.9776,-0.0758,,,4
45,4.5,p,p3,15.8364,7.5707,15.8364,7.5707,0.9776,-0.0758,,,4
46,5.0,p,p3,16.382,7.5673,16.3807,7.5665,1.0578,-0.027000000000000003,,,4
47,5.5,p,p3,16.8521,7.4529,16.8533,7.455,0.9746,-0.1717,,,4
